signal,evenement_id,ticker,date,sens,secteur,intensite
regulation,2026-10280,UNH,2026-05-22,standard,Health Care,1.0
regulation,2026-10280,JNJ,2026-05-22,standard,Health Care,1.0
regulation,2026-10280,LLY,2026-05-22,standard,Health Care,1.0
regulation,2026-10280,PFE,2026-05-22,standard,Health Care,1.0
regulation,2026-10280,MRK,2026-05-22,standard,Health Care,1.0
regulation,2026-10253,UNH,2026-05-22,standard,Health Care,1.0
regulation,2026-10253,JNJ,2026-05-22,standard,Health Care,1.0
regulation,2026-10253,LLY,2026-05-22,standard,Health Care,1.0
regulation,2026-10253,PFE,2026-05-22,standard,Health Care,1.0
regulation,2026-10253,MRK,2026-05-22,standard,Health Care,1.0
regulation,2026-10292,UNH,2026-05-22,significant,Health Care,2.0
regulation,2026-10292,JNJ,2026-05-22,significant,Health Care,2.0
regulation,2026-10292,LLY,2026-05-22,significant,Health Care,2.0
regulation,2026-10292,PFE,2026-05-22,significant,Health Care,2.0
regulation,2026-10292,MRK,2026-05-22,significant,Health Care,2.0
regulation,2026-10280,XOM,2026-05-22,standard,Energy,1.0
regulation,2026-10280,CVX,2026-05-22,standard,Energy,1.0
regulation,2026-10280,COP,2026-05-22,standard,Energy,1.0
regulation,2026-10280,SLB,2026-05-22,standard,Energy,1.0
regulation,2026-10280,EOG,2026-05-22,standard,Energy,1.0
regulation,2026-10360,BA,2026-05-22,standard,Industrials,1.0
regulation,2026-10360,CAT,2026-05-22,standard,Industrials,1.0
regulation,2026-10360,GE,2026-05-22,standard,Industrials,1.0
regulation,2026-10360,LMT,2026-05-22,standard,Industrials,1.0
regulation,2026-10360,RTX,2026-05-22,standard,Industrials,1.0
regulation,2026-10293,BA,2026-05-22,standard,Industrials,1.0
regulation,2026-10293,CAT,2026-05-22,standard,Industrials,1.0
